date,month,year,dayofWeekName,day,goal9Completions,sessions,goal3Completions,goal5Completions,goal12Completions
2017-04-24,04,2017,Monday,24,2,272,0,0,1
2017-04-25,04,2017,Tuesday,25,2,287,2,0,0
2017-04-26,04,2017,Wednesday,26,1,366,4,0,0
2017-04-27,04,2017,Thursday,27,1,280,2,2,2
2017-04-28,04,2017,Friday,28,1,250,2,2,3
2017-04-29,04,2017,Saturday,29,0,182,0,1,1
2017-04-30,04,2017,Sunday,30,0,469,0,2,3
2017-05-01,05,2017,Monday,01,2,476,0,1,5
2017-05-02,05,2017,Tuesday,02,1,283,0,2,4
2017-05-03,05,2017,Wednesday,03,0,462,2,2,6
2017-05-04,05,2017,Thursday,04,1,284,0,0,1
2017-05-05,05,2017,Friday,05,0,191,0,0,0
2017-05-06,05,2017,Saturday,06,1,274,1,2,3
2017-05-07,05,2017,Sunday,07,0,268,0,2,3
2017-05-08,05,2017,Monday,08,1,339,4,2,4
2017-05-09,05,2017,Tuesday,09,0,312,2,0,0
2017-05-10,05,2017,Wednesday,10,1,257,1,0,0
2017-05-11,05,2017,Thursday,11,1,139,1,0,4
2017-05-12,05,2017,Friday,12,0,269,0,1,1
2017-05-13,05,2017,Saturday,13,2,476,2,3,6
2017-05-14,05,2017,Sunday,14,1,84,0,0,0
2017-05-15,05,2017,Monday,15,1,311,3,1,2
2017-05-16,05,2017,Tuesday,16,0,220,2,4,3
2017-05-17,05,2017,Wednesday,17,3,406,1,3,0
2017-05-18,05,2017,Thursday,18,1,300,2,1,2
2017-05-19,05,2017,Friday,19,0,327,0,0,1
2017-05-20,05,2017,Saturday,20,3,368,2,4,4
2017-05-21,05,2017,Sunday,21,2,413,0,1,2
2017-05-22,05,2017,Monday,22,1,153,3,0,0
2017-05-23,05,2017,Tuesday,23,0,117,0,1,0
2017-05-24,05,2017,Wednesday,24,0,233,3,4,3
2017-05-25,05,2017,Thursday,25,1,69,0,0,2
2017-05-26,05,2017,Friday,26,0,331,3,1,3
2017-05-27,05,2017,Saturday,27,3,307,0,0,0
2017-05-28,05,2017,Sunday,28,5,370,11,4,7
2017-05-29,05,2017,Monday,29,0,326,1,2,3
2017-05-30,05,2017,Tuesday,30,0,144,0,0,2
2017-05-31,05,2017,Wednesday,31,1,165,1,6,0
2017-06-01,06,2017,Thursday,01,0,350,0,0,1
2017-06-02,06,2017,Friday,02,5,327,0,3,1
2017-06-03,06,2017,Saturday,03,0,288,3,0,0
2017-06-04,06,2017,Sunday,04,1,313,2,0,0
2017-06-05,06,2017,Monday,05,1,324,0,0,3
2017-06-06,06,2017,Tuesday,06,2,268,0,2,2
2017-06-07,06,2017,Wednesday,07,0,141,0,0,1
2017-06-08,06,2017,Thursday,08,0,192,0,0,0
2017-06-09,06,2017,Friday,09,1,445,1,4,2
2017-06-10,06,2017,Saturday,10,1,372,4,0,2
2017-06-11,06,2017,Sunday,11,1,106,0,0,0
2017-06-12,06,2017,Monday,12,1,198,0,0,0
2017-06-13,06,2017,Tuesday,13,0,158,0,0,1
2017-06-14,06,2017,Wednesday,14,1,221,0,0,2
2017-06-15,06,2017,Thursday,15,0,230,0,0,4
2017-06-16,06,2017,Friday,16,0,200,2,1,3
2017-06-17,06,2017,Saturday,17,0,276,5,1,1
2017-06-18,06,2017,Sunday,18,1,310,3,3,4
2017-06-19,06,2017,Monday,19,1,783,5,5,0
2017-06-20,06,2017,Tuesday,20,0,131,0,0,0
2017-06-21,06,2017,Wednesday,21,0,311,2,2,1
2017-06-22,06,2017,Thursday,22,0,317,0,0,0
2017-06-23,06,2017,Friday,23,0,269,2,4,4
2017-06-24,06,2017,Saturday,24,0,132,0,0,2
2017-06-25,06,2017,Sunday,25,1,380,4,4,3
2017-06-26,06,2017,Monday,26,0,336,1,3,1
2017-06-27,06,2017,Tuesday,27,1,192,3,1,1
2017-06-28,06,2017,Wednesday,28,1,368,6,2,3
2017-06-29,06,2017,Thursday,29,0,41,0,0,0
2017-06-30,06,2017,Friday,30,3,265,3,4,0
2017-07-01,07,2017,Saturday,01,2,263,2,1,3
2017-07-02,07,2017,Sunday,02,1,223,0,0,3
2017-07-03,07,2017,Monday,03,4,366,3,2,2
2017-07-04,07,2017,Tuesday,04,1,310,1,3,3
2017-07-05,07,2017,Wednesday,05,0,252,2,1,3
2017-07-06,07,2017,Thursday,06,0,295,0,0,0
2017-07-07,07,2017,Friday,07,0,529,0,0,3
2017-07-08,07,2017,Saturday,08,1,200,0,0,0
2017-07-09,07,2017,Sunday,09,2,510,4,3,4
2017-07-10,07,2017,Monday,10,1,165,1,2,2
2017-07-11,07,2017,Tuesday,11,2,329,0,0,0
2017-07-12,07,2017,Wednesday,12,1,200,1,2,2
2017-07-13,07,2017,Thursday,13,0,207,0,0,1
2017-07-14,07,2017,Friday,14,1,208,0,0,4
2017-07-15,07,2017,Saturday,15,0,332,0,0,2
2017-07-16,07,2017,Sunday,16,0,263,2,3,3
2017-07-17,07,2017,Monday,17,1,296,1,3,1
2017-07-18,07,2017,Tuesday,18,0,135,0,0,0
2017-07-19,07,2017,Wednesday,19,1,457,1,4,2
2017-07-20,07,2017,Thursday,20,0,168,5,3,4
2017-07-21,07,2017,Friday,21,3,117,0,2,1
2017-07-22,07,2017,Saturday,22,1,293,6,0,2
2017-07-23,07,2017,Sunday,23,0,215,0,0,1
2017-07-24,07,2017,Monday,24,1,245,0,0,0
2017-07-25,07,2017,Tuesday,25,1,251,1,2,2
2017-07-26,07,2017,Wednesday,26,1,378,0,3,1
2017-07-27,07,2017,Thursday,27,0,314,0,0,0
2017-07-28,07,2017,Friday,28,1,148,0,0,3
2017-07-29,07,2017,Saturday,29,3,412,6,2,2
2017-07-30,07,2017,Sunday,30,0,182,0,0,0
2017-07-31,07,2017,Monday,31,1,315,0,8,2
2017-08-01,08,2017,Tuesday,01,3,257,3,3,2
2017-08-02,08,2017,Wednesday,02,0,188,0,0,1
2017-08-03,08,2017,Thursday,03,2,245,1,0,1
2017-08-04,08,2017,Friday,04,2,271,0,1,0
2017-08-05,08,2017,Saturday,05,1,195,0,0,1
2017-08-06,08,2017,Sunday,06,0,295,0,0,0
2017-08-07,08,2017,Monday,07,0,401,3,2,2
2017-08-08,08,2017,Tuesday,08,1,139,0,1,0
2017-08-09,08,2017,Wednesday,09,2,452,3,1,3
2017-08-10,08,2017,Thursday,10,0,384,1,0,3
2017-08-11,08,2017,Friday,11,2,377,0,0,1
2017-08-12,08,2017,Saturday,12,0,310,2,3,0
2017-08-13,08,2017,Sunday,13,1,277,1,2,3
2017-08-14,08,2017,Monday,14,0,258,0,1,1
2017-08-15,08,2017,Tuesday,15,4,318,5,6,5
2017-08-16,08,2017,Wednesday,16,1,438,0,0,0
2017-08-17,08,2017,Thursday,17,8,502,3,3,3
2017-08-18,08,2017,Friday,18,0,194,1,2,0
2017-08-19,08,2017,Saturday,19,1,292,6,5,3
2017-08-20,08,2017,Sunday,20,0,237,0,0,4
2017-08-21,08,2017,Monday,21,3,182,0,0,3
2017-08-22,08,2017,Tuesday,22,1,487,0,7,4
2017-08-23,08,2017,Wednesday,23,1,248,0,0,2
2017-08-24,08,2017,Thursday,24,0,330,0,0,3
2017-08-25,08,2017,Friday,25,3,407,1,4,1
2017-08-26,08,2017,Saturday,26,1,208,0,0,0
2017-08-27,08,2017,Sunday,27,0,500,0,0,2
2017-08-28,08,2017,Monday,28,2,306,0,3,0
2017-08-29,08,2017,Tuesday,29,0,237,0,1,0
2017-08-30,08,2017,Wednesday,30,1,512,5,6,3
2017-08-31,08,2017,Thursday,31,0,217,0,0,0
2017-09-01,09,2017,Friday,01,1,213,4,1,1
2017-09-02,09,2017,Saturday,02,0,162,2,0,0
2017-09-03,09,2017,Sunday,03,1,557,2,9,3
2017-09-04,09,2017,Monday,04,1,526,3,3,2
2017-09-05,09,2017,Tuesday,05,2,627,1,4,2
2017-09-06,09,2017,Wednesday,06,0,507,4,2,1
2017-09-07,09,2017,Thursday,07,3,292,1,2,2
2017-09-08,09,2017,Friday,08,3,514,1,2,2
2017-09-09,09,2017,Saturday,09,7,477,6,8,0
2017-09-10,09,2017,Sunday,10,4,187,0,4,3
2017-09-11,09,2017,Monday,11,0,251,0,7,0
2017-09-12,09,2017,Tuesday,12,0,435,1,8,8
2017-09-13,09,2017,Wednesday,13,3,428,1,4,3
2017-09-14,09,2017,Thursday,14,0,344,5,0,5
2017-09-15,09,2017,Friday,15,0,188,0,0,0
2017-09-16,09,2017,Saturday,16,0,0,0,0,1
2017-09-17,09,2017,Sunday,17,2,160,2,2,2
2017-09-18,09,2017,Monday,18,0,248,2,1,3
2017-09-19,09,2017,Tuesday,19,2,394,1,3,1
2017-09-20,09,2017,Wednesday,20,2,364,3,4,1
2017-09-21,09,2017,Thursday,21,1,279,2,2,2
2017-09-22,09,2017,Friday,22,1,321,5,0,0
2017-09-23,09,2017,Saturday,23,1,347,1,1,9
2017-09-24,09,2017,Sunday,24,3,359,6,13,2
2017-09-25,09,2017,Monday,25,1,400,1,0,1
2017-09-26,09,2017,Tuesday,26,2,233,2,0,1
2017-09-27,09,2017,Wednesday,27,0,258,0,0,1
2017-09-28,09,2017,Thursday,28,0,207,0,0,0
2017-09-29,09,2017,Friday,29,3,402,2,3,3
2017-09-30,09,2017,Saturday,30,1,203,1,2,2
2017-10-01,10,2017,Sunday,01,3,181,0,0,0
2017-10-02,10,2017,Monday,02,1,575,2,3,2
2017-10-03,10,2017,Tuesday,03,1,239,3,2,1
2017-10-04,10,2017,Wednesday,04,0,132,0,0,0
2017-10-05,10,2017,Thursday,05,0,316,0,0,1
2017-10-06,10,2017,Friday,06,1,280,0,0,4
2017-10-07,10,2017,Saturday,07,0,187,0,2,0
2017-10-08,10,2017,Sunday,08,0,233,0,0,1
2017-10-09,10,2017,Monday,09,0,198,0,1,1
2017-10-10,10,2017,Tuesday,10,4,242,0,0,4
2017-10-11,10,2017,Wednesday,11,1,177,0,4,5
2017-10-12,10,2017,Thursday,12,0,419,0,0,1
2017-10-13,10,2017,Friday,13,0,282,0,0,0
2017-10-14,10,2017,Saturday,14,1,285,2,3,2
2017-10-15,10,2017,Sunday,15,0,277,6,3,2
2017-10-16,10,2017,Monday,16,1,407,0,0,3
2017-10-17,10,2017,Tuesday,17,1,203,0,0,4
2017-10-18,10,2017,Wednesday,18,4,348,2,7,2
2017-10-19,10,2017,Thursday,19,0,116,0,0,0
2017-10-20,10,2017,Friday,20,0,267,2,1,2
2017-10-21,10,2017,Saturday,21,2,389,3,0,0
2017-10-22,10,2017,Sunday,22,0,295,5,0,0
2017-10-23,10,2017,Monday,23,0,397,1,2,1
2017-10-24,10,2017,Tuesday,24,1,526,1,4,2
2017-10-25,10,2017,Wednesday,25,0,302,1,2,0
2017-10-26,10,2017,Thursday,26,5,406,1,0,5
2017-10-27,10,2017,Friday,27,0,187,1,1,0
2017-10-28,10,2017,Saturday,28,0,146,1,0,0
2017-10-29,10,2017,Sunday,29,3,304,1,3,3
2017-10-30,10,2017,Monday,30,1,249,0,0,1
2017-10-31,10,2017,Tuesday,31,0,318,4,5,3
2017-11-01,11,2017,Wednesday,01,0,104,0,0,0
2017-11-02,11,2017,Thursday,02,1,467,3,2,1
2017-11-03,11,2017,Friday,03,2,158,0,0,4
2017-11-04,11,2017,Saturday,04,0,240,6,0,0
2017-11-05,11,2017,Sunday,05,1,309,4,3,4
2017-11-06,11,2017,Monday,06,0,208,3,2,5
2017-11-07,11,2017,Tuesday,07,1,128,0,0,0
2017-11-08,11,2017,Wednesday,08,1,271,0,0,0
2017-11-09,11,2017,Thursday,09,1,308,5,0,0
2017-11-10,11,2017,Friday,10,2,280,0,0,1
2017-11-11,11,2017,Saturday,11,0,340,0,0,0
2017-11-12,11,2017,Sunday,12,1,259,2,1,3
2017-11-13,11,2017,Monday,13,4,375,2,3,1
2017-11-14,11,2017,Tuesday,14,2,287,7,2,0
2017-11-15,11,2017,Wednesday,15,1,84,0,0,0
2017-11-16,11,2017,Thursday,16,0,198,0,3,0
2017-11-17,11,2017,Friday,17,2,237,0,1,4
2017-11-18,11,2017,Saturday,18,2,317,0,1,1
2017-11-19,11,2017,Sunday,19,3,357,3,0,5
2017-11-20,11,2017,Monday,20,3,117,0,2,0
2017-11-21,11,2017,Tuesday,21,0,211,1,4,1
2017-11-22,11,2017,Wednesday,22,1,305,1,1,2
2017-11-23,11,2017,Thursday,23,1,333,0,0,2
2017-11-24,11,2017,Friday,24,1,182,0,0,2
2017-11-25,11,2017,Saturday,25,3,313,4,3,6
2017-11-26,11,2017,Sunday,26,3,674,4,2,2
2017-11-27,11,2017,Monday,27,0,350,0,0,1
2017-11-28,11,2017,Tuesday,28,1,338,4,2,5
2017-11-29,11,2017,Wednesday,29,1,323,4,0,5
2017-11-30,11,2017,Thursday,30,2,486,2,3,5
2017-12-01,12,2017,Friday,01,0,313,0,0,0
2017-12-02,12,2017,Saturday,02,1,523,4,0,0
2017-12-03,12,2017,Sunday,03,2,233,0,0,0
2017-12-04,12,2017,Monday,04,0,278,1,0,3
2017-12-05,12,2017,Tuesday,05,3,92,0,0,0
2017-12-06,12,2017,Wednesday,06,0,267,2,1,3
2017-12-07,12,2017,Thursday,07,3,188,3,0,2
2017-12-08,12,2017,Friday,08,0,274,0,2,1
2017-12-09,12,2017,Saturday,09,1,308,0,0,2
2017-12-10,12,2017,Sunday,10,1,452,3,1,1
2017-12-11,12,2017,Monday,11,0,233,2,0,0
2017-12-12,12,2017,Tuesday,12,2,371,8,12,6
2017-12-13,12,2017,Wednesday,13,0,302,0,0,1
2017-12-14,12,2017,Thursday,14,0,152,0,0,3
2017-12-15,12,2017,Friday,15,0,206,7,2,6
2017-12-16,12,2017,Saturday,16,1,259,1,1,1
2017-12-17,12,2017,Sunday,17,0,258,0,0,0
2017-12-18,12,2017,Monday,18,2,357,2,1,1
2017-12-19,12,2017,Tuesday,19,1,211,0,0,0
2017-12-20,12,2017,Wednesday,20,1,191,3,0,0
2017-12-21,12,2017,Thursday,21,0,246,1,0,1
2017-12-22,12,2017,Friday,22,2,334,3,0,0
2017-12-23,12,2017,Saturday,23,4,382,3,3,5
2017-12-24,12,2017,Sunday,24,6,222,0,4,1
2017-12-25,12,2017,Monday,25,1,292,0,0,1
2017-12-26,12,2017,Tuesday,26,3,552,12,4,7
2017-12-27,12,2017,Wednesday,27,1,346,0,0,0
2017-12-28,12,2017,Thursday,28,2,245,0,0,3
2017-12-29,12,2017,Friday,29,1,347,2,1,0
2017-12-30,12,2017,Saturday,30,0,129,0,0,0
2017-12-31,12,2017,Sunday,31,4,394,4,2,2
2018-01-01,01,2018,Monday,01,0,493,2,4,2
2018-01-02,01,2018,Tuesday,02,2,150,3,3,1
2018-01-03,01,2018,Wednesday,03,2,370,8,5,7
2018-01-04,01,2018,Thursday,04,0,307,2,1,6
2018-01-05,01,2018,Friday,05,0,222,2,0,2
2018-01-06,01,2018,Saturday,06,1,300,1,0,2
2018-01-07,01,2018,Sunday,07,0,110,0,0,0
2018-01-08,01,2018,Monday,08,2,271,1,2,2
2018-01-09,01,2018,Tuesday,09,0,243,0,0,1
2018-01-10,01,2018,Wednesday,10,0,290,4,0,0
2018-01-11,01,2018,Thursday,11,1,324,0,0,0
2018-01-12,01,2018,Friday,12,0,322,2,0,4
2018-01-13,01,2018,Saturday,13,3,335,1,0,4
2018-01-14,01,2018,Sunday,14,1,284,0,0,0
2018-01-15,01,2018,Monday,15,0,100,0,0,0
2018-01-16,01,2018,Tuesday,16,2,363,3,2,1
2018-01-17,01,2018,Wednesday,17,0,131,0,0,0
2018-01-18,01,2018,Thursday,18,0,217,0,0,0
2018-01-19,01,2018,Friday,19,1,306,1,3,2
2018-01-20,01,2018,Saturday,20,0,299,0,0,0
2018-01-21,01,2018,Sunday,21,2,310,1,0,2
2018-01-22,01,2018,Monday,22,1,147,1,0,1
2018-01-23,01,2018,Tuesday,23,1,183,0,1,1
2018-01-24,01,2018,Wednesday,24,1,269,0,0,2
2018-01-25,01,2018,Thursday,25,0,192,2,0,0
2018-01-26,01,2018,Friday,26,2,296,4,0,0
2018-01-27,01,2018,Saturday,27,1,329,0,0,0
2018-01-28,01,2018,Sunday,28,0,248,2,1,4
2018-01-29,01,2018,Monday,29,0,235,0,1,4
2018-01-30,01,2018,Tuesday,30,1,284,0,0,1
2018-01-31,01,2018,Wednesday,31,0,398,2,2,4
2018-02-01,02,2018,Thursday,01,0,307,2,3,6
2018-02-02,02,2018,Friday,02,3,391,2,2,2
2018-02-03,02,2018,Saturday,03,0,162,1,0,1
2018-02-04,02,2018,Sunday,04,3,336,1,0,5
2018-02-05,02,2018,Monday,05,1,259,0,1,2
2018-02-06,02,2018,Tuesday,06,0,240,0,0,2
2018-02-07,02,2018,Wednesday,07,1,208,0,3,3
2018-02-08,02,2018,Thursday,08,3,184,0,0,0
2018-02-09,02,2018,Friday,09,1,377,0,0,0
2018-02-10,02,2018,Saturday,10,1,130,1,2,1
2018-02-11,02,2018,Sunday,11,1,308,4,0,0
2018-02-12,02,2018,Monday,12,0,371,0,0,1
2018-02-13,02,2018,Tuesday,13,4,201,1,1,0
2018-02-14,02,2018,Wednesday,14,0,200,0,0,2
2018-02-15,02,2018,Thursday,15,1,220,3,0,0
2018-02-16,02,2018,Friday,16,1,126,0,0,0
2018-02-17,02,2018,Saturday,17,0,268,0,4,3
2018-02-18,02,2018,Sunday,18,0,230,0,0,0
2018-02-19,02,2018,Monday,19,0,283,0,0,0
2018-02-20,02,2018,Tuesday,20,0,368,0,0,0
2018-02-21,02,2018,Wednesday,21,1,347,1,2,2
2018-02-22,02,2018,Thursday,22,5,394,4,5,2
2018-02-23,02,2018,Friday,23,1,481,5,4,1
2018-02-24,02,2018,Saturday,24,0,221,0,0,2
2018-02-25,02,2018,Sunday,25,1,328,0,0,3
2018-02-26,02,2018,Monday,26,0,243,0,0,1
2018-02-27,02,2018,Tuesday,27,0,350,0,0,1
2018-02-28,02,2018,Wednesday,28,3,223,0,1,1
2018-03-01,03,2018,Thursday,01,0,256,0,2,0
2018-03-02,03,2018,Friday,02,1,374,1,4,2
2018-03-03,03,2018,Saturday,03,2,211,0,0,0
2018-03-04,03,2018,Sunday,04,0,228,0,0,0
2018-03-05,03,2018,Monday,05,0,149,0,0,0
2018-03-06,03,2018,Tuesday,06,0,148,0,0,0
2018-03-07,03,2018,Wednesday,07,2,245,0,0,0
2018-03-08,03,2018,Thursday,08,0,239,4,2,2
2018-03-09,03,2018,Friday,09,1,101,0,0,1
2018-03-10,03,2018,Saturday,10,0,465,0,0,4
2018-03-11,03,2018,Sunday,11,0,497,0,1,1
2018-03-12,03,2018,Monday,12,4,213,1,1,3
2018-03-13,03,2018,Tuesday,13,1,130,0,0,1
2018-03-14,03,2018,Wednesday,14,0,62,1,0,0
2018-03-15,03,2018,Thursday,15,0,134,0,0,0
2018-03-16,03,2018,Friday,16,0,218,0,0,2
2018-03-17,03,2018,Saturday,17,0,239,0,0,5
2018-03-18,03,2018,Sunday,18,2,356,2,3,1
2018-03-19,03,2018,Monday,19,0,317,2,3,1
2018-03-20,03,2018,Tuesday,20,0,308,2,3,2
2018-03-21,03,2018,Wednesday,21,3,422,1,8,0
2018-03-22,03,2018,Thursday,22,2,439,2,2,6
2018-03-23,03,2018,Friday,23,0,305,2,1,6
2018-03-24,03,2018,Saturday,24,2,356,2,3,1
2018-03-25,03,2018,Sunday,25,0,140,0,0,1
2018-03-26,03,2018,Monday,26,1,372,4,4,3
2018-03-27,03,2018,Tuesday,27,1,315,0,8,6
2018-03-28,03,2018,Wednesday,28,0,268,2,2,0
2018-03-29,03,2018,Thursday,29,0,127,0,0,0
2018-03-30,03,2018,Friday,30,0,288,0,0,0
2018-03-31,03,2018,Saturday,31,2,252,0,0,1
2018-04-01,04,2018,Sunday,01,2,280,2,0,0
2018-04-02,04,2018,Monday,02,2,223,1,1,2
2018-04-03,04,2018,Tuesday,03,1,358,4,5,3
2018-04-04,04,2018,Wednesday,04,0,235,1,4,3
2018-04-05,04,2018,Thursday,05,1,300,1,3,1
2018-04-06,04,2018,Friday,06,0,319,0,0,1
2018-04-07,04,2018,Saturday,07,0,152,0,0,2
2018-04-08,04,2018,Sunday,08,2,280,4,1,0
2018-04-09,04,2018,Monday,09,2,271,0,0,3
2018-04-10,04,2018,Tuesday,10,1,434,1,8,1
2018-04-11,04,2018,Wednesday,11,0,299,0,0,1
2018-04-12,04,2018,Thursday,12,5,102,0,0,0
2018-04-13,04,2018,Friday,13,1,283,0,0,0
2018-04-14,04,2018,Saturday,14,0,316,0,0,3
2018-04-15,04,2018,Sunday,15,4,338,0,0,2
2018-04-16,04,2018,Monday,16,4,218,1,1,3
2018-04-17,04,2018,Tuesday,17,3,117,0,3,1
2018-04-18,04,2018,Wednesday,18,2,416,3,3,4
2018-04-19,04,2018,Thursday,19,2,371,0,1,5
2018-04-20,04,2018,Friday,20,0,269,2,3,1
2018-04-21,04,2018,Saturday,21,6,222,1,0,2
2018-04-22,04,2018,Sunday,22,0,177,0,0,2
2018-04-23,04,2018,Monday,23,1,156,0,1,4
2018-04-24,04,2018,Tuesday,24,1,258,0,0,1
2018-04-25,04,2018,Wednesday,25,0,256,0,0,0
2018-04-26,04,2018,Thursday,26,2,299,3,0,0
2018-04-27,04,2018,Friday,27,1,349,0,0,6
2018-04-28,04,2018,Saturday,28,2,272,1,2,2
2018-04-29,04,2018,Sunday,29,5,870,4,2,2
2018-04-30,04,2018,Monday,30,3,305,1,0,1
2018-05-01,05,2018,Tuesday,01,3,184,0,0,0
2018-05-02,05,2018,Wednesday,02,1,249,2,1,4
2018-05-03,05,2018,Thursday,03,0,114,0,0,1
2018-05-04,05,2018,Friday,04,0,473,2,5,3
2018-05-05,05,2018,Saturday,05,5,571,1,0,4
2018-05-06,05,2018,Sunday,06,2,452,1,1,1
2018-05-07,05,2018,Monday,07,1,259,0,0,1
2018-05-08,05,2018,Tuesday,08,0,250,0,2,1
2018-05-09,05,2018,Wednesday,09,1,347,1,3,2
2018-05-10,05,2018,Thursday,10,3,386,2,1,5
2018-05-11,05,2018,Friday,11,1,276,0,2,3
2018-05-12,05,2018,Saturday,12,2,391,1,0,2
2018-05-13,05,2018,Sunday,13,0,578,1,4,1
2018-05-14,05,2018,Monday,14,1,575,1,0,3
2018-05-15,05,2018,Tuesday,15,0,261,3,1,1
2018-05-16,05,2018,Wednesday,16,2,205,0,0,0
2018-05-17,05,2018,Thursday,17,0,285,2,0,2
2018-05-18,05,2018,Friday,18,0,112,0,0,0
2018-05-19,05,2018,Saturday,19,0,138,0,0,0
2018-05-20,05,2018,Sunday,20,0,311,4,4,3
2018-05-21,05,2018,Monday,21,2,271,0,0,3
2018-05-22,05,2018,Tuesday,22,0,295,0,0,0
2018-05-23,05,2018,Wednesday,23,1,150,0,0,3
2018-05-24,05,2018,Thursday,24,0,274,0,0,3
2018-05-25,05,2018,Friday,25,0,136,1,2,0
2018-05-26,05,2018,Saturday,26,0,497,6,2,3
2018-05-27,05,2018,Sunday,27,2,422,3,2,5
2018-05-28,05,2018,Monday,28,1,217,0,0,0
2018-05-29,05,2018,Tuesday,29,1,258,2,0,2
2018-05-30,05,2018,Wednesday,30,4,301,0,0,0
2018-05-31,05,2018,Thursday,31,1,300,1,1,3
2018-06-01,06,2018,Friday,01,3,182,1,1,0
2018-06-02,06,2018,Saturday,02,4,339,0,0,2
2018-06-03,06,2018,Sunday,03,3,412,6,0,1
2018-06-04,06,2018,Monday,04,2,277,3,1,2
2018-06-05,06,2018,Tuesday,05,1,559,0,0,0
2018-06-06,06,2018,Wednesday,06,0,110,0,0,2
2018-06-07,06,2018,Thursday,07,4,349,6,3,2
2018-06-08,06,2018,Friday,08,2,425,7,4,6
2018-06-09,06,2018,Saturday,09,0,211,0,0,0
2018-06-10,06,2018,Sunday,10,1,330,1,3,2
2018-06-11,06,2018,Monday,11,0,246,2,2,5
2018-06-12,06,2018,Tuesday,12,0,261,0,0,0
2018-06-13,06,2018,Wednesday,13,0,431,2,0,4
2018-06-14,06,2018,Thursday,14,0,358,2,0,0
2018-06-15,06,2018,Friday,15,1,308,5,1,2
2018-06-16,06,2018,Saturday,16,0,358,0,0,3
2018-06-17,06,2018,Sunday,17,0,290,2,1,0
2018-06-18,06,2018,Monday,18,0,323,2,2,1
2018-06-19,06,2018,Tuesday,19,0,507,15,4,7
2018-06-20,06,2018,Wednesday,20,1,310,0,3,1
2018-06-21,06,2018,Thursday,21,0,108,0,0,0
2018-06-22,06,2018,Friday,22,4,338,1,4,5
2018-06-23,06,2018,Saturday,23,2,283,0,0,1
2018-06-24,06,2018,Sunday,24,3,227,2,1,4
2018-06-25,06,2018,Monday,25,3,336,0,0,0
2018-06-26,06,2018,Tuesday,26,0,92,0,0,0
2018-06-27,06,2018,Wednesday,27,1,121,0,1,0
2018-06-28,06,2018,Thursday,28,3,288,4,2,2
2018-06-29,06,2018,Friday,29,0,220,2,3,3
2018-06-30,06,2018,Saturday,30,1,177,0,0,1
2018-07-01,07,2018,Sunday,01,0,326,0,1,1
2018-07-02,07,2018,Monday,02,0,188,3,0,2
2018-07-03,07,2018,Tuesday,03,1,390,1,1,3
2018-07-04,07,2018,Wednesday,04,0,198,0,1,2
2018-07-05,07,2018,Thursday,05,1,253,0,0,0
2018-07-06,07,2018,Friday,06,2,253,1,2,0
2018-07-07,07,2018,Saturday,07,0,314,2,6,3
2018-07-08,07,2018,Sunday,08,1,278,0,0,0
2018-07-09,07,2018,Monday,09,3,339,1,4,1
2018-07-10,07,2018,Tuesday,10,1,607,3,0,1
2018-07-11,07,2018,Wednesday,11,1,150,0,4,2
2018-07-12,07,2018,Thursday,12,4,198,0,2,3
2018-07-13,07,2018,Friday,13,5,110,0,0,0
2018-07-14,07,2018,Saturday,14,0,429,4,1,6
2018-07-15,07,2018,Sunday,15,0,146,1,0,0
2018-07-16,07,2018,Monday,16,0,163,1,0,0
2018-07-17,07,2018,Tuesday,17,1,116,0,0,0
2018-07-18,07,2018,Wednesday,18,2,287,7,0,0
2018-07-19,07,2018,Thursday,19,0,202,0,0,0
2018-07-20,07,2018,Friday,20,2,299,3,1,3
2018-07-21,07,2018,Saturday,21,1,697,4,2,4
2018-07-22,07,2018,Sunday,22,1,336,1,3,3
2018-07-23,07,2018,Monday,23,0,115,0,0,0
2018-07-24,07,2018,Tuesday,24,0,303,0,0,3
2018-07-25,07,2018,Wednesday,25,2,223,1,0,0
2018-07-26,07,2018,Thursday,26,1,100,0,0,0
2018-07-27,07,2018,Friday,27,1,171,0,0,0
2018-07-28,07,2018,Saturday,28,1,108,1,0,2
2018-07-29,07,2018,Sunday,29,4,537,0,2,2
2018-07-30,07,2018,Monday,30,3,305,0,0,2
2018-07-31,07,2018,Tuesday,31,1,259,0,1,1
2018-08-01,08,2018,Wednesday,01,1,256,1,4,2
2018-08-02,08,2018,Thursday,02,0,296,0,0,1
2018-08-03,08,2018,Friday,03,1,298,3,0,0
2018-08-04,08,2018,Saturday,04,0,189,2,2,2
2018-08-05,08,2018,Sunday,05,0,238,3,4,1
2018-08-06,08,2018,Monday,06,0,258,3,3,4
2018-08-07,08,2018,Tuesday,07,0,419,0,0,3
2018-08-08,08,2018,Wednesday,08,1,213,1,4,4
2018-08-09,08,2018,Thursday,09,1,300,0,3,3
2018-08-10,08,2018,Friday,10,4,394,4,3,7
2018-08-11,08,2018,Saturday,11,0,99,0,0,1
2018-08-12,08,2018,Sunday,12,0,165,4,3,1
2018-08-13,08,2018,Monday,13,3,336,0,0,1
2018-08-14,08,2018,Tuesday,14,1,444,0,2,0
2018-08-15,08,2018,Wednesday,15,0,182,1,0,0
2018-08-16,08,2018,Thursday,16,0,233,1,0,0
2018-08-17,08,2018,Friday,17,2,224,0,0,2
