date,month,year,dayofWeekName,day,goal9Completions,sessions,goal3Completions,goal5Completions,goal12Completions
2017-04-24,04,2017,Monday,24,2,410,4,3,5
2017-04-25,04,2017,Tuesday,25,3,266,0,2,3
2017-04-26,04,2017,Wednesday,26,2,303,0,0,3
2017-04-27,04,2017,Thursday,27,1,187,0,0,0
2017-04-28,04,2017,Friday,28,0,354,0,0,1
2017-04-29,04,2017,Saturday,29,1,257,5,0,0
2017-04-30,04,2017,Sunday,30,6,231,1,2,2
2017-05-01,05,2017,Monday,01,2,268,1,3,0
2017-05-02,05,2017,Tuesday,02,3,116,0,0,0
2017-05-03,05,2017,Wednesday,03,0,237,0,1,1
2017-05-04,05,2017,Thursday,04,1,377,3,1,0
2017-05-05,05,2017,Friday,05,4,354,1,4,4
2017-05-06,05,2017,Saturday,06,1,251,4,0,0
2017-05-07,05,2017,Sunday,07,1,209,0,0,0
2017-05-08,05,2017,Monday,08,1,336,0,0,5
2017-05-09,05,2017,Tuesday,09,0,429,4,0,1
2017-05-10,05,2017,Wednesday,10,3,206,0,0,0
2017-05-11,05,2017,Thursday,11,1,98,1,2,0
2017-05-12,05,2017,Friday,12,0,206,0,0,2
2017-05-13,05,2017,Saturday,13,0,274,5,1,1
2017-05-14,05,2017,Sunday,14,1,339,1,2,1
2017-05-15,05,2017,Monday,15,1,259,0,0,1
2017-05-16,05,2017,Tuesday,16,0,148,0,1,4
2017-05-17,05,2017,Wednesday,17,1,192,0,0,0
2017-05-18,05,2017,Thursday,18,0,461,1,3,4
2017-05-19,05,2017,Friday,19,0,144,0,1,3
2017-05-20,05,2017,Saturday,20,0,351,0,0,2
2017-05-21,05,2017,Sunday,21,0,150,0,0,1
2017-05-22,05,2017,Monday,22,0,260,3,0,0
2017-05-23,05,2017,Tuesday,23,1,217,0,2,0
2017-05-24,05,2017,Wednesday,24,3,182,0,1,1
2017-05-25,05,2017,Thursday,25,0,41,0,0,0
2017-05-26,05,2017,Friday,26,1,321,5,6,4
2017-05-27,05,2017,Saturday,27,1,337,0,0,5
2017-05-28,05,2017,Sunday,28,3,229,0,0,1
2017-05-29,05,2017,Monday,29,0,237,0,1,0
2017-05-30,05,2017,Tuesday,30,0,217,0,0,0
2017-05-31,05,2017,Wednesday,31,1,211,0,0,0
2017-06-01,06,2017,Thursday,01,1,257,0,1,2
2017-06-02,06,2017,Friday,02,0,351,4,0,0
2017-06-03,06,2017,Saturday,03,0,267,0,0,0
2017-06-04,06,2017,Sunday,04,2,205,0,0,1
2017-06-05,06,2017,Monday,05,0,242,0,0,2
2017-06-06,06,2017,Tuesday,06,2,262,1,3,3
2017-06-07,06,2017,Wednesday,07,1,355,4,0,0
2017-06-08,06,2017,Thursday,08,1,116,0,2,0
2017-06-09,06,2017,Friday,09,3,359,4,0,0
2017-06-10,06,2017,Saturday,10,1,236,0,0,0
2017-06-11,06,2017,Sunday,11,0,256,1,3,3
2017-06-12,06,2017,Monday,12,0,142,0,0,0
2017-06-13,06,2017,Tuesday,13,0,216,0,0,2
2017-06-14,06,2017,Wednesday,14,1,250,1,5,4
2017-06-15,06,2017,Thursday,15,2,416,7,3,3
2017-06-16,06,2017,Friday,16,0,318,0,0,0
2017-06-17,06,2017,Saturday,17,0,242,3,2,1
2017-06-18,06,2017,Sunday,18,0,295,0,0,0
2017-06-19,06,2017,Monday,19,2,232,0,0,2
2017-06-20,06,2017,Tuesday,20,0,189,2,3,2
2017-06-21,06,2017,Wednesday,21,1,401,4,2,0
2017-06-22,06,2017,Thursday,22,2,320,0,2,1
2017-06-23,06,2017,Friday,23,0,222,0,0,0
2017-06-24,06,2017,Saturday,24,1,306,2,3,0
2017-06-25,06,2017,Sunday,25,0,208,1,0,0
2017-06-26,06,2017,Monday,26,1,309,1,3,0
2017-06-27,06,2017,Tuesday,27,3,214,0,0,0
2017-06-28,06,2017,Wednesday,28,1,275,0,0,3
2017-06-29,06,2017,Thursday,29,0,300,4,4,2
2017-06-30,06,2017,Friday,30,2,306,1,1,3
2017-07-01,07,2017,Saturday,01,2,179,0,0,0
2017-07-02,07,2017,Sunday,02,1,292,0,0,5
2017-07-03,07,2017,Monday,03,2,315,5,3,2
2017-07-04,07,2017,Tuesday,04,1,198,0,0,0
2017-07-05,07,2017,Wednesday,05,0,269,0,1,0
2017-07-06,07,2017,Thursday,06,2,140,0,0,3
2017-07-07,07,2017,Friday,07,1,253,4,3,3
2017-07-08,07,2017,Saturday,08,0,99,0,0,0
2017-07-09,07,2017,Sunday,09,1,259,0,0,2
2017-07-10,07,2017,Monday,10,1,315,2,0,0
2017-07-11,07,2017,Tuesday,11,0,274,0,0,1
2017-07-12,07,2017,Wednesday,12,0,360,3,0,0
2017-07-13,07,2017,Thursday,13,1,99,3,4,2
2017-07-14,07,2017,Friday,14,1,198,0,0,0
2017-07-15,07,2017,Saturday,15,2,277,0,0,1
2017-07-16,07,2017,Sunday,16,7,447,3,2,8
2017-07-17,07,2017,Monday,17,4,187,3,3,1
2017-07-18,07,2017,Tuesday,18,0,110,0,0,2
2017-07-19,07,2017,Wednesday,19,0,208,1,2,1
2017-07-20,07,2017,Thursday,20,0,128,0,1,1
2017-07-21,07,2017,Friday,21,4,416,5,0,0
2017-07-22,07,2017,Saturday,22,1,211,0,0,0
2017-07-23,07,2017,Sunday,23,1,256,1,3,0
2017-07-24,07,2017,Monday,24,2,320,1,3,5
2017-07-25,07,2017,Tuesday,25,3,412,0,0,3
2017-07-26,07,2017,Wednesday,26,0,257,1,3,0
2017-07-27,07,2017,Thursday,27,6,222,1,2,2
2017-07-28,07,2017,Friday,28,2,190,1,1,1
2017-07-29,07,2017,Saturday,29,1,146,1,0,0
2017-07-30,07,2017,Sunday,30,5,554,12,4,8
2017-07-31,07,2017,Monday,31,0,294,0,0,0
2017-08-01,08,2017,Tuesday,01,0,284,3,0,0
2017-08-02,08,2017,Wednesday,02,2,253,1,3,2
2017-08-03,08,2017,Thursday,03,0,274,5,0,0
2017-08-04,08,2017,Friday,04,1,494,6,2,4
2017-08-05,08,2017,Saturday,05,1,155,0,2,4
2017-08-06,08,2017,Sunday,06,1,426,1,4,4
2017-08-07,08,2017,Monday,07,0,263,0,0,1
2017-08-08,08,2017,Tuesday,08,1,407,6,0,3
2017-08-09,08,2017,Wednesday,09,3,157,1,0,1
2017-08-10,08,2017,Thursday,10,1,310,5,0,0
2017-08-11,08,2017,Friday,11,0,315,1,0,1
2017-08-12,08,2017,Saturday,12,1,240,1,0,1
2017-08-13,08,2017,Sunday,13,1,516,6,5,4
2017-08-14,08,2017,Monday,14,2,348,0,0,2
2017-08-15,08,2017,Tuesday,15,0,2,0,0,0
2017-08-16,08,2017,Wednesday,16,2,245,1,2,0
2017-08-17,08,2017,Thursday,17,2,261,0,0,2
2017-08-18,08,2017,Friday,18,0,177,0,0,0
2017-08-19,08,2017,Saturday,19,5,102,0,0,0
2017-08-20,08,2017,Sunday,20,4,187,3,3,5
2017-08-21,08,2017,Monday,21,1,177,0,4,1
2017-08-22,08,2017,Tuesday,22,1,301,0,1,1
2017-08-23,08,2017,Wednesday,23,1,136,4,4,1
2017-08-24,08,2017,Thursday,24,1,251,2,2,3
2017-08-25,08,2017,Friday,25,0,302,1,1,1
2017-08-26,08,2017,Saturday,26,0,204,6,0,0
2017-08-27,08,2017,Sunday,27,0,271,1,0,0
2017-08-28,08,2017,Monday,28,0,341,4,2,2
2017-08-29,08,2017,Tuesday,29,1,196,0,0,1
2017-08-30,08,2017,Wednesday,30,0,171,3,3,1
2017-08-31,08,2017,Thursday,31,1,138,3,2,0
2017-09-01,09,2017,Friday,01,1,149,2,3,1
2017-09-02,09,2017,Saturday,02,1,333,0,0,1
2017-09-03,09,2017,Sunday,03,0,131,0,0,0
2017-09-04,09,2017,Monday,04,3,223,5,0,4
2017-09-05,09,2017,Tuesday,05,0,333,1,0,1
2017-09-06,09,2017,Wednesday,06,2,314,0,0,0
2017-09-07,09,2017,Thursday,07,0,233,1,1,3
2017-09-08,09,2017,Friday,08,2,94,0,0,1
2017-09-09,09,2017,Saturday,09,0,325,0,0,3
2017-09-10,09,2017,Sunday,10,0,388,0,0,0
2017-09-11,09,2017,Monday,11,2,306,0,0,0
2017-09-12,09,2017,Tuesday,12,1,215,0,0,0
2017-09-13,09,2017,Wednesday,13,1,259,0,0,0
2017-09-14,09,2017,Thursday,14,6,231,1,2,2
2017-09-15,09,2017,Friday,15,1,100,0,0,2
2017-09-16,09,2017,Saturday,16,1,98,0,0,0
2017-09-17,09,2017,Sunday,17,2,262,6,0,0
2017-09-18,09,2017,Monday,18,2,384,0,0,5
2017-09-19,09,2017,Tuesday,19,1,151,3,0,3
2017-09-20,09,2017,Wednesday,20,1,146,0,0,0
2017-09-21,09,2017,Thursday,21,7,163,0,0,0
2017-09-22,09,2017,Friday,22,1,224,0,2,0
2017-09-23,09,2017,Saturday,23,1,315,1,5,2
2017-09-24,09,2017,Sunday,24,6,222,0,4,0
2017-09-25,09,2017,Monday,25,4,216,0,2,2
2017-09-26,09,2017,Tuesday,26,1,387,0,0,0
2017-09-27,09,2017,Wednesday,27,0,252,3,1,2
2017-09-28,09,2017,Thursday,28,0,306,0,0,1
2017-09-29,09,2017,Friday,29,0,183,1,0,1
2017-09-30,09,2017,Saturday,30,2,333,2,1,1
2017-10-01,10,2017,Sunday,01,0,258,1,1,1
2017-10-02,10,2017,Monday,02,0,140,0,0,1
2017-10-03,10,2017,Tuesday,03,2,185,0,0,3
2017-10-04,10,2017,Wednesday,04,0,135,0,0,0
2017-10-05,10,2017,Thursday,05,1,186,1,5,3
2017-10-06,10,2017,Friday,06,0,119,0,0,0
2017-10-07,10,2017,Saturday,07,0,161,1,0,0
2017-10-08,10,2017,Sunday,08,1,198,0,0,2
2017-10-09,10,2017,Monday,09,0,129,0,0,1
2017-10-10,10,2017,Tuesday,10,1,299,4,0,2
2017-10-11,10,2017,Wednesday,11,1,220,0,0,0
2017-10-12,10,2017,Thursday,12,1,377,3,2,3
2017-10-13,10,2017,Friday,13,0,218,1,2,3
2017-10-14,10,2017,Saturday,14,2,117,0,2,1
2017-10-15,10,2017,Sunday,15,1,320,1,0,1
2017-10-16,10,2017,Monday,16,0,157,0,0,0
2017-10-17,10,2017,Tuesday,17,0,77,0,0,0
2017-10-18,10,2017,Wednesday,18,1,309,0,0,1
2017-10-19,10,2017,Thursday,19,3,277,0,4,2
2017-10-20,10,2017,Friday,20,2,363,1,0,0
2017-10-21,10,2017,Saturday,21,0,163,0,0,0
2017-10-22,10,2017,Sunday,22,0,79,0,0,1
2017-10-23,10,2017,Monday,23,0,314,2,3,2
2017-10-24,10,2017,Tuesday,24,1,83,0,0,0
2017-10-25,10,2017,Wednesday,25,1,288,2,2,0
2017-10-26,10,2017,Thursday,26,1,257,0,0,1
2017-10-27,10,2017,Friday,27,0,92,0,0,1
2017-10-28,10,2017,Saturday,28,0,3,0,0,0
2017-10-29,10,2017,Sunday,29,0,250,0,0,0
2017-10-30,10,2017,Monday,30,4,368,3,3,3
2017-10-31,10,2017,Tuesday,31,2,128,0,1,1
2017-11-01,11,2017,Wednesday,01,2,261,0,0,0
2017-11-02,11,2017,Thursday,02,0,317,0,1,3
2017-11-03,11,2017,Friday,03,0,125,2,1,0
2017-11-04,11,2017,Saturday,04,3,235,0,0,1
2017-11-05,11,2017,Sunday,05,1,116,0,0,0
2017-11-06,11,2017,Monday,06,2,356,4,2,3
2017-11-07,11,2017,Tuesday,07,0,269,0,1,1
2017-11-08,11,2017,Wednesday,08,1,184,0,0,0
2017-11-09,11,2017,Thursday,09,0,209,0,0,1
2017-11-10,11,2017,Friday,10,0,333,2,0,1
2017-11-11,11,2017,Saturday,11,2,287,0,1,4
2017-11-12,11,2017,Sunday,12,0,432,1,4,2
2017-11-13,11,2017,Monday,13,1,258,2,0,0
2017-11-14,11,2017,Tuesday,14,2,343,0,0,1
2017-11-15,11,2017,Wednesday,15,0,358,0,0,2
2017-11-16,11,2017,Thursday,16,1,407,4,2,1
2017-11-17,11,2017,Friday,17,0,240,0,0,0
2017-11-18,11,2017,Saturday,18,1,253,0,3,3
2017-11-19,11,2017,Sunday,19,2,210,0,0,0
2017-11-20,11,2017,Monday,20,2,169,0,0,1
2017-11-21,11,2017,Tuesday,21,1,69,3,0,0
2017-11-22,11,2017,Wednesday,22,2,396,0,0,0
2017-11-23,11,2017,Thursday,23,0,311,2,0,2
2017-11-24,11,2017,Friday,24,2,190,3,2,1
2017-11-25,11,2017,Saturday,25,1,189,0,0,1
2017-11-26,11,2017,Sunday,26,0,148,0,0,0
2017-11-27,11,2017,Monday,27,0,243,4,0,0
2017-11-28,11,2017,Tuesday,28,2,315,0,0,4
2017-11-29,11,2017,Wednesday,29,3,214,0,0,1
2017-11-30,11,2017,Thursday,30,1,278,6,0,0
2017-12-01,12,2017,Friday,01,1,204,6,0,0
2017-12-02,12,2017,Saturday,02,0,297,6,2,3
2017-12-03,12,2017,Sunday,03,0,267,0,0,1
2017-12-04,12,2017,Monday,04,1,257,0,0,0
2017-12-05,12,2017,Tuesday,05,1,387,0,0,3
2017-12-06,12,2017,Wednesday,06,0,296,0,0,0
2017-12-07,12,2017,Thursday,07,1,251,1,2,5
2017-12-08,12,2017,Friday,08,0,124,1,2,3
2017-12-09,12,2017,Saturday,09,1,84,0,0,1
2017-12-10,12,2017,Sunday,10,0,191,2,2,2
2017-12-11,12,2017,Monday,11,0,357,0,0,0
2017-12-12,12,2017,Tuesday,12,0,281,0,0,0
2017-12-13,12,2017,Wednesday,13,1,313,2,3,4
2017-12-14,12,2017,Thursday,14,0,271,0,0,4
2017-12-15,12,2017,Friday,15,0,131,0,0,1
2017-12-16,12,2017,Saturday,16,5,327,3,4,3
2017-12-17,12,2017,Sunday,17,0,194,0,0,0
2017-12-18,12,2017,Monday,18,3,349,2,2,0
2017-12-19,12,2017,Tuesday,19,1,195,0,0,0
2017-12-20,12,2017,Wednesday,20,0,332,0,3,5
2017-12-21,12,2017,Thursday,21,5,394,0,0,0
2017-12-22,12,2017,Friday,22,1,340,3,0,0
2017-12-23,12,2017,Saturday,23,1,271,0,0,4
2017-12-24,12,2017,Sunday,24,0,151,0,0,1
2017-12-25,12,2017,Monday,25,1,251,0,1,2
2017-12-26,12,2017,Tuesday,26,0,148,0,0,0
2017-12-27,12,2017,Wednesday,27,2,333,0,0,1
2017-12-28,12,2017,Thursday,28,3,342,3,4,0
2017-12-29,12,2017,Friday,29,0,282,0,0,0
2017-12-30,12,2017,Saturday,30,7,1254,4,3,3
2017-12-31,12,2017,Sunday,31,2,384,7,5,1
2018-01-01,01,2018,Monday,01,1,291,2,1,0
2018-01-02,01,2018,Tuesday,02,1,329,1,6,3
2018-01-03,01,2018,Wednesday,03,1,361,3,0,0
2018-01-04,01,2018,Thursday,04,2,211,0,0,1
2018-01-05,01,2018,Friday,05,2,299,1,0,3
2018-01-06,01,2018,Saturday,06,0,272,0,1,1
2018-01-07,01,2018,Sunday,07,3,116,0,0,0
2018-01-08,01,2018,Monday,08,0,156,0,0,4
2018-01-09,01,2018,Tuesday,09,0,332,0,3,2
2018-01-10,01,2018,Wednesday,10,0,271,0,1,2
2018-01-11,01,2018,Thursday,11,3,188,2,1,2
2018-01-12,01,2018,Friday,12,1,195,0,0,1
2018-01-13,01,2018,Saturday,13,0,306,3,4,6
2018-01-14,01,2018,Sunday,14,2,261,1,1,0
2018-01-15,01,2018,Monday,15,1,213,2,0,0
2018-01-16,01,2018,Tuesday,16,4,205,0,0,0
2018-01-17,01,2018,Wednesday,17,1,287,2,0,0
2018-01-18,01,2018,Thursday,18,0,383,3,5,4
2018-01-19,01,2018,Friday,19,0,315,2,1,1
2018-01-20,01,2018,Saturday,20,3,349,2,2,1
2018-01-21,01,2018,Sunday,21,2,326,1,0,3
2018-01-22,01,2018,Monday,22,1,264,1,3,1
2018-01-23,01,2018,Tuesday,23,0,384,3,2,2
2018-01-24,01,2018,Wednesday,24,0,174,0,0,0
2018-01-25,01,2018,Thursday,25,1,311,2,2,2
2018-01-26,01,2018,Friday,26,0,331,5,4,2
2018-01-27,01,2018,Saturday,27,1,783,5,0,0
2018-01-28,01,2018,Sunday,28,1,208,0,0,2
2018-01-29,01,2018,Monday,29,3,211,0,0,2
2018-01-30,01,2018,Tuesday,30,2,135,0,0,4
2018-01-31,01,2018,Wednesday,31,2,210,0,0,0
2018-02-01,02,2018,Thursday,01,0,218,0,0,2
2018-02-02,02,2018,Friday,02,1,111,0,0,1
2018-02-03,02,2018,Saturday,03,2,416,3,2,3
2018-02-04,02,2018,Sunday,04,0,178,0,0,0
2018-02-05,02,2018,Monday,05,2,160,1,0,0
2018-02-06,02,2018,Tuesday,06,1,337,2,0,1
2018-02-07,02,2018,Wednesday,07,3,235,1,0,2
2018-02-08,02,2018,Thursday,08,0,271,0,0,2
2018-02-09,02,2018,Friday,09,0,112,0,1,1
2018-02-10,02,2018,Saturday,10,1,183,0,1,3
2018-02-11,02,2018,Sunday,11,2,357,4,0,0
2018-02-12,02,2018,Monday,12,2,117,0,0,0
2018-02-13,02,2018,Tuesday,13,1,324,1,0,1
2018-02-14,02,2018,Wednesday,14,1,132,0,1,2
2018-02-15,02,2018,Thursday,15,0,293,0,0,0
2018-02-16,02,2018,Friday,16,0,332,0,0,4
2018-02-17,02,2018,Saturday,17,2,128,0,0,0
2018-02-18,02,2018,Sunday,18,5,327,5,4,1
2018-02-19,02,2018,Monday,19,4,205,0,3,0
2018-02-20,02,2018,Tuesday,20,1,139,1,0,1
2018-02-21,02,2018,Wednesday,21,0,131,0,0,0
2018-02-22,02,2018,Thursday,22,0,305,0,0,1
2018-02-23,02,2018,Friday,23,3,185,0,0,3
2018-02-24,02,2018,Saturday,24,0,340,3,1,1
2018-02-25,02,2018,Sunday,25,1,306,3,1,4
2018-02-26,02,2018,Monday,26,0,316,1,0,0
2018-02-27,02,2018,Tuesday,27,0,290,0,0,0
2018-02-28,02,2018,Wednesday,28,1,257,1,1,5
2018-03-01,03,2018,Thursday,01,3,211,0,0,1
2018-03-02,03,2018,Friday,02,0,342,0,0,0
2018-03-03,03,2018,Saturday,03,0,255,1,1,0
2018-03-04,03,2018,Sunday,04,0,116,0,0,0
2018-03-05,03,2018,Monday,05,0,223,0,0,2
2018-03-06,03,2018,Tuesday,06,2,299,1,3,3
2018-03-07,03,2018,Wednesday,07,2,189,3,2,5
2018-03-08,03,2018,Thursday,08,0,1,0,0,0
2018-03-09,03,2018,Friday,09,0,239,0,0,2
2018-03-10,03,2018,Saturday,10,1,224,2,3,5
2018-03-11,03,2018,Sunday,11,3,227,2,1,5
2018-03-12,03,2018,Monday,12,0,435,3,2,8
2018-03-13,03,2018,Tuesday,13,1,309,4,0,0
2018-03-14,03,2018,Wednesday,14,2,329,4,0,4
2018-03-15,03,2018,Thursday,15,1,171,0,0,1
2018-03-16,03,2018,Friday,16,1,361,0,2,1
2018-03-17,03,2018,Saturday,17,0,251,3,0,0
2018-03-18,03,2018,Sunday,18,2,258,0,0,2
2018-03-19,03,2018,Monday,19,0,104,0,0,2
2018-03-20,03,2018,Tuesday,20,0,263,0,1,2
2018-03-21,03,2018,Wednesday,21,0,177,0,0,0
2018-03-22,03,2018,Thursday,22,0,116,0,0,0
2018-03-23,03,2018,Friday,23,1,236,0,1,1
2018-03-24,03,2018,Saturday,24,0,172,0,0,1
2018-03-25,03,2018,Sunday,25,1,304,0,3,3
2018-03-26,03,2018,Monday,26,1,352,2,2,0
2018-03-27,03,2018,Tuesday,27,0,282,2,4,1
2018-03-28,03,2018,Wednesday,28,0,277,0,0,0
2018-03-29,03,2018,Thursday,29,3,396,0,0,5
2018-03-30,03,2018,Friday,30,2,223,0,0,4
2018-03-31,03,2018,Saturday,31,1,293,0,1,0
2018-04-01,04,2018,Sunday,01,1,211,0,0,1
2018-04-02,04,2018,Monday,02,0,296,2,3,4
2018-04-03,04,2018,Tuesday,03,2,325,0,0,3
2018-04-04,04,2018,Wednesday,04,1,201,0,0,1
2018-04-05,04,2018,Thursday,05,2,277,0,0,0
2018-04-06,04,2018,Friday,06,2,306,2,3,3
2018-04-07,04,2018,Saturday,07,0,173,0,0,2
2018-04-08,04,2018,Sunday,08,1,354,7,9,6
2018-04-09,04,2018,Monday,09,0,317,0,0,1
2018-04-10,04,2018,Tuesday,10,0,314,2,4,8
2018-04-11,04,2018,Wednesday,11,0,253,3,2,0
2018-04-12,04,2018,Thursday,12,1,362,1,0,0
2018-04-13,04,2018,Friday,13,6,450,1,2,3
2018-04-14,04,2018,Saturday,14,1,191,0,0,1
2018-04-15,04,2018,Sunday,15,0,237,1,2,3
2018-04-16,04,2018,Monday,16,1,494,1,2,2
2018-04-17,04,2018,Tuesday,17,4,354,3,4,1
2018-04-18,04,2018,Wednesday,18,3,356,4,0,0
2018-04-19,04,2018,Thursday,19,2,387,0,0,0
2018-04-20,04,2018,Friday,20,1,201,1,1,1
2018-04-21,04,2018,Saturday,21,1,69,0,0,1
2018-04-22,04,2018,Sunday,22,2,272,0,2,4
2018-04-23,04,2018,Monday,23,4,367,3,4,3
2018-04-24,04,2018,Tuesday,24,1,213,4,0,0
2018-04-25,04,2018,Wednesday,25,1,246,0,0,0
2018-04-26,04,2018,Thursday,26,2,297,4,3,2
2018-04-27,04,2018,Friday,27,0,276,0,0,2
2018-04-28,04,2018,Saturday,28,3,267,0,2,1
2018-04-29,04,2018,Sunday,29,0,41,0,0,0
2018-04-30,04,2018,Monday,30,3,304,5,0,5
2018-05-01,05,2018,Tuesday,01,0,274,0,2,3
2018-05-02,05,2018,Wednesday,02,1,313,0,0,2
2018-05-03,05,2018,Thursday,03,0,303,0,0,0
2018-05-04,05,2018,Friday,04,0,354,3,0,0
2018-05-05,05,2018,Saturday,05,1,219,0,0,1
2018-05-06,05,2018,Sunday,06,2,224,0,0,4
2018-05-07,05,2018,Monday,07,0,297,2,0,2
2018-05-08,05,2018,Tuesday,08,0,164,4,0,0
2018-05-09,05,2018,Wednesday,09,0,250,4,0,0
2018-05-10,05,2018,Thursday,10,2,304,1,3,0
2018-05-11,05,2018,Friday,11,5,327,3,7,3
2018-05-12,05,2018,Saturday,12,0,176,0,0,0
2018-05-13,05,2018,Sunday,13,1,333,2,0,0
2018-05-14,05,2018,Monday,14,0,221,2,0,0
2018-05-15,05,2018,Tuesday,15,1,186,1,0,0
2018-05-16,05,2018,Wednesday,16,0,282,0,0,0
2018-05-17,05,2018,Thursday,17,1,248,1,1,3
2018-05-18,05,2018,Friday,18,1,201,0,0,1
2018-05-19,05,2018,Saturday,19,0,182,0,0,3
2018-05-20,05,2018,Sunday,20,0,301,0,0,3
2018-05-21,05,2018,Monday,21,1,148,2,0,2
2018-05-22,05,2018,Tuesday,22,0,289,7,4,2
2018-05-23,05,2018,Wednesday,23,0,354,0,0,2
2018-05-24,05,2018,Thursday,24,1,383,2,1,1
2018-05-25,05,2018,Friday,25,0,359,0,0,2
2018-05-26,05,2018,Saturday,26,0,238,6,0,0
2018-05-27,05,2018,Sunday,27,2,280,0,0,0
2018-05-28,05,2018,Monday,28,1,245,0,0,3
2018-05-29,05,2018,Tuesday,29,0,358,0,0,0
2018-05-30,05,2018,Wednesday,30,0,104,0,0,0
2018-05-31,05,2018,Thursday,31,1,148,3,0,2
2018-06-01,06,2018,Friday,01,1,373,0,0,3
2018-06-02,06,2018,Saturday,02,0,148,1,0,0
2018-06-03,06,2018,Sunday,03,2,253,0,0,0
2018-06-04,06,2018,Monday,04,1,217,2,0,0
2018-06-05,06,2018,Tuesday,05,2,340,3,0,3
2018-06-06,06,2018,Wednesday,06,1,378,3,7,4
2018-06-07,06,2018,Thursday,07,0,329,0,0,3
2018-06-08,06,2018,Friday,08,0,301,0,0,3
2018-06-09,06,2018,Saturday,09,3,223,1,2,3
2018-06-10,06,2018,Sunday,10,4,394,1,2,2
2018-06-11,06,2018,Monday,11,0,245,4,1,1
2018-06-12,06,2018,Tuesday,12,2,195,0,0,0
2018-06-13,06,2018,Wednesday,13,0,182,1,0,0
2018-06-14,06,2018,Thursday,14,0,79,0,0,0
2018-06-15,06,2018,Friday,15,2,329,0,1,2
2018-06-16,06,2018,Saturday,16,0,298,3,0,0
2018-06-17,06,2018,Sunday,17,1,237,0,0,1
2018-06-18,06,2018,Monday,18,1,386,0,0,5
2018-06-19,06,2018,Tuesday,19,1,290,2,0,0
2018-06-20,06,2018,Wednesday,20,2,375,4,2,5
2018-06-21,06,2018,Thursday,21,0,124,0,0,0
2018-06-22,06,2018,Friday,22,0,190,0,0,1
2018-06-23,06,2018,Saturday,23,3,356,2,2,0
2018-06-24,06,2018,Sunday,24,3,359,0,0,3
2018-06-25,06,2018,Monday,25,0,431,0,1,2
2018-06-26,06,2018,Tuesday,26,1,291,6,0,0
2018-06-27,06,2018,Wednesday,27,4,218,5,0,0
2018-06-28,06,2018,Thursday,28,1,337,2,0,1
2018-06-29,06,2018,Friday,29,3,188,2,0,0
2018-06-30,06,2018,Saturday,30,0,213,0,0,1
2018-07-01,07,2018,Sunday,01,1,306,4,1,3
2018-07-02,07,2018,Monday,02,1,115,0,2,1
2018-07-03,07,2018,Tuesday,03,0,291,6,0,0
2018-07-04,07,2018,Wednesday,04,0,269,2,4,3
2018-07-05,07,2018,Thursday,05,0,432,8,2,7
2018-07-06,07,2018,Friday,06,1,122,0,0,1
2018-07-07,07,2018,Saturday,07,0,325,0,1,1
2018-07-08,07,2018,Sunday,08,0,244,4,0,0
2018-07-09,07,2018,Monday,09,0,312,4,0,0
2018-07-10,07,2018,Tuesday,10,2,224,4,3,3
2018-07-11,07,2018,Wednesday,11,2,261,6,2,3
2018-07-12,07,2018,Thursday,12,4,197,0,0,0
2018-07-13,07,2018,Friday,13,4,339,1,6,3
2018-07-14,07,2018,Saturday,14,1,396,0,0,3
2018-07-15,07,2018,Sunday,15,1,179,2,0,0
2018-07-16,07,2018,Monday,16,0,233,0,0,0
2018-07-17,07,2018,Tuesday,17,0,292,0,0,0
2018-07-18,07,2018,Wednesday,18,0,1,0,0,0
2018-07-19,07,2018,Thursday,19,4,187,3,2,3
2018-07-20,07,2018,Friday,20,2,350,2,5,0
2018-07-21,07,2018,Saturday,21,1,369,6,9,6
2018-07-22,07,2018,Sunday,22,3,277,3,1,2
2018-07-23,07,2018,Monday,23,2,168,1,2,2
2018-07-24,07,2018,Tuesday,24,1,236,1,2,4
2018-07-25,07,2018,Wednesday,25,0,309,1,0,0
2018-07-26,07,2018,Thursday,26,0,158,0,0,1
2018-07-27,07,2018,Friday,27,0,156,1,1,0
2018-07-28,07,2018,Saturday,28,1,126,1,0,0
2018-07-29,07,2018,Sunday,29,0,432,4,3,2
2018-07-30,07,2018,Monday,30,1,148,1,0,0
2018-07-31,07,2018,Tuesday,31,0,293,3,0,0
2018-08-01,08,2018,Wednesday,01,0,151,1,1,3
2018-08-02,08,2018,Thursday,02,4,318,0,0,1
2018-08-03,08,2018,Friday,03,2,190,3,3,5
2018-08-04,08,2018,Saturday,04,0,233,3,0,0
2018-08-05,08,2018,Sunday,05,1,179,0,1,0
2018-08-06,08,2018,Monday,06,0,192,1,0,0
2018-08-07,08,2018,Tuesday,07,7,289,2,0,0
2018-08-08,08,2018,Wednesday,08,1,248,4,0,0
2018-08-09,08,2018,Thursday,09,1,217,0,0,5
2018-08-10,08,2018,Friday,10,2,237,0,0,2
2018-08-11,08,2018,Saturday,11,0,157,0,0,2
2018-08-12,08,2018,Sunday,12,1,165,1,3,2
2018-08-13,08,2018,Monday,13,0,104,0,0,0
2018-08-14,08,2018,Tuesday,14,0,215,0,0,0
2018-08-15,08,2018,Wednesday,15,0,188,1,3,1
2018-08-16,08,2018,Thursday,16,2,363,4,2,3
2018-08-17,08,2018,Friday,17,2,280,2,1,1
